grid_section_lat,grid_section_long,venue,v_lat,v_long,category
43.8222125,-111.782516,Central Quad,43.81920125652610,-111.78242325782800,Music Venue
43.8222125,-111.782516,Café McKay,43.81907739786770,-111.78299188613900,College Cafeteria
43.8222125,-111.77919106666700,Brigham Young University-Idaho,43.81821172730370,-111.78256483714400,University
43.8222125,-111.77919106666700,Spori Lab 014,43.82078209175380,-111.78250664645600,College Classroom
43.8222125,-111.77919106666700,ADC Business and Communication,43.81944,-111.781534,College Academic Building
43.8222125,-111.77919106666700,BYU-Idaho Reading Center,43.819507497186300,-111.78233083885900,College Lab
43.8222125,-111.77586613333300,Smith 4th Floor,43.819242,-111.781542,College Communications Building
43.8222125,-111.77586613333300,IBC Classroom,43.819244,-111.781377,College Classroom
43.8222125,-111.77586613333300,Joseph Fielding Smith Building,43.819250651359900,-111.78172691419200,College Academic Building
43.8222125,-111.77586613333300,Smith Computer Classroom 263,43.819115,-111.781813,College Classroom
43.8222125,-111.77586613333300,Smith Building,43.81909798257900,-111.78137107854900,College Academic Building
43.8222125,-111.77586613333300,The Campus Dorm's Parking Lot,43.818866,-111.780937,Residential Building (Apartment / Condo)
43.8222125,-111.7725412,Tennis Courts,43.81701677539580,-111.77839179782000,Tennis Court
43.8222125,-111.7725412,BYU-Idaho Radio,43.81734366484950,-111.77961056888500,College Communications Building
43.8222125,-111.7725412,University Communications Building,43.817517800908900,-111.77974605610000,College Communications Building
43.8222125,-111.7725412,Radio & Grapgic Services Building,43.81726593563090,-111.77939772605900,College Administrative Building
43.8222125,-111.76921626666700,Enterprise CarShare,43.816274,-111.77892,Rental Car Location
43.8222125,-111.76921626666700,Student Counseling Center,43.81679396684410,-111.7794891010370,Medical Center
43.8222125,-111.76921626666700,Student Health Center,43.8167907557834,-111.77943498625700,Doctor's Office
43.8222125,-111.76921626666700,chapman hall,43.818421641079000,-111.78028394281800,College Residence Hall
43.8222125,-111.76921626666700,Kensington Manor,43.818803618279400,-111.77770339658100,Residential Building (Apartment / Condo)
43.8222125,-111.76921626666700,BYU Idaho Testing Center,43.81868500855150,-111.78096062806600,College Administrative Building
43.8222125,-111.76256640000000,The Bar - Leftovers - Made Fresh the Day Before,43.811913,-111.773652,Café
43.8222125,-111.76256640000000,Jordan Ridge Kings Palace,43.81311847470390,-111.77576661136900,Residential Building (Apartment / Condo)
43.8222125,-111.75924146666700,BYUI Outdoor Activities,43.80836,-111.75848,College Administrative Building
43.8222125,-111.75924146666700,Jordan Ridge,43.812256,-111.775839,Residential Building (Apartment / Condo)
43.8198143,-111.80579053333300,The Church of Jesus Christ of Latter-day Saints,43.81341462694040,-111.7949810804630,Church
43.8198143,-111.80579053333300,The Tool Pound,43.814999,-111.793474,Dog Run
43.8198143,-111.80579053333300,Southgate Lounge,43.813410060260700,-111.79507835394200,Event Space
43.8198143,-111.80579053333300,courthouse design,43.813996,-111.794397,Design Studio
43.8198143,-111.80579053333300,World Gym Fitness Center,43.81191320928420,-111.80504002391500,Gym / Fitness Center
43.8198143,-111.80246560000000,Tuscany,43.81658,-111.79074400000000,Residential Building (Apartment / Condo)
43.8198143,-111.80246560000000,Lexington Apartments,43.815068,-111.794926,Residential Building (Apartment / Condo)
43.8198143,-111.80246560000000,Karie Anne's Delectable Desserts,43.81217788676240,-111.80325207967300,Dessert Shop
43.8198143,-111.79914066666700,Subway,43.81794867599070,-111.78889378429900,Sandwich Place
43.8198143,-111.79914066666700,Madison county Transfer station,43.815706,-111.791565,Other Great Outdoors
43.8198143,-111.79914066666700,Alpine Chalet Gym,43.816275,-111.7907,Gym
43.8198143,-111.79581573333300,Colonial House,43.816997499991500,-111.78819008825200,College Residence Hall
43.8198143,-111.79581573333300,Da Pineapple Grill,43.818148,-111.788934,Sushi Restaurant
43.8198143,-111.79581573333300,Casa De Ochoa,43.818104,-111.78879000000000,Burrito Place
43.8198143,-111.79581573333300,Rockland,43.817239,-111.790784,College Residence Hall
43.8198143,-111.7924908,Enterprise CarShare,43.817808,-111.78636,Rental Car Location
43.8198143,-111.7924908,Alpine Apartments,43.816059,-111.79024300000000,College Residence Hall
43.8198143,-111.7924908,Heritage Apartments,43.81651724352500,-111.78735954555500,College Residence Hall
43.8198143,-111.7924908,Facebookism,43.817936,-111.786687,Electronics Store
43.8198143,-111.7924908,Ice Cloud,43.817868,-111.787686,Ice Cream Shop
43.8198143,-111.7924908,Andrew's Piano Paradise,43.816387,-111.788061,Piano Bar
43.8198143,-111.7924908,Empty Cupboards,43.815797,-111.78888,Mac & Cheese Joint
43.8198143,-111.7924908,Craigos Sourdough Pizza,43.817745,-111.787543,Pizza Place
43.8198143,-111.78916586666700,BYU-Idaho Center,43.818482397067300,-111.78469860444900,Performing Arts Venue
43.8198143,-111.78916586666700,Nielson's,43.817771911621100,-111.78520965576200,Ice Cream Shop
43.8198143,-111.78916586666700,Hart pool,43.81953430175780,-111.78438568115200,Pool
43.8198143,-111.78916586666700,Thor Hall,43.81983989865580,-111.78537368774400,Historic Site
43.8198143,-111.78916586666700,barrus hall,43.8190202208905,-111.784050410745,College Theater
43.8198143,-111.78916586666700,Somerset Apartments Lounge,43.816179,-111.787021,General Entertainment
43.8198143,-111.78916586666700,Hart Booth,43.819652,-111.785644,College Auditorium
43.8198143,-111.78916586666700,Mountain Pines,43.817438,-111.78719700000000,Residential Building (Apartment / Condo)
43.8198143,-111.78584093333300,BYUI I-Center Track,43.819494928253300,-111.78402458124500,Athletics & Sports
43.8198143,-111.78584093333300,Freshëns,43.81846789542830,-111.78309187337900,Bagel Shop
43.8198143,-111.78584093333300,Moxie Office Rexburg,43.81800600165590,-111.78745339959900,Club House
43.8198143,-111.78584093333300,MC Event Management Office,43.81821812135040,-111.78292751312300,Conference Room
43.8198143,-111.78584093333300,The Writing Center,43.81918734063720,-111.78323661070200,College Library
43.8198143,-111.78584093333300,Express Print and Copy,43.81868903452260,-111.78275500819900,Paper / Office Supplies Store
43.8198143,-111.78584093333300,BYU-I Dance Department,43.818489020990900,-111.78305194951200,College Classroom
43.8198143,-111.78584093333300,Chick-fil-A,43.818526,-111.782375,Fast Food Restaurant
43.8198143,-111.78584093333300,Testing Center,43.81855099570280,-111.78331911563900,General College & University
43.8198143,-111.78584093333300,BYU-I Rigby Hall,43.81713345999980,-111.78439735703500,General College & University
43.8198143,-111.78584093333300,BYUI Skybridge (MC),43.81864887005600,-111.78284082189800,College Quad
43.8198143,-111.78584093333300,MC Market,43.81857531465860,-111.78290125228900,College Cafeteria
43.8198143,-111.78584093333300,Student Technology Center,43.81943,-111.783459,College Lab
43.8198143,-111.78584093333300,The Commons (In David O. McKay Library),43.81941322589150,-111.78326361525500,College Library
43.8198143,-111.78584093333300,Harris Hall Apartments,43.81819139987460,-111.78711149930700,Residential Building (Apartment / Condo)
43.8198143,-111.78584093333300,MC Bowling Alley,43.818575,-111.782759,Athletics & Sports
43.8198143,-111.78584093333300,Beehive BYU-Idaho ATM,43.818624,-111.782672,Bank
43.8198143,-111.78584093333300,Computer Help Desk,43.819264,-111.783246,College Lab
43.8198143,-111.78584093333300,BYU-I Student Activities,43.818548621628400,-111.78383916507500,College Administrative Building
43.8198143,-111.78584093333300,Smith Quad,43.819154809559300,-111.78215503692600,College Quad
43.8198143,-111.78584093333300,course improvement office,43.81723,-111.785448,Coworking Space
43.8198143,-111.782516,Hyrum Manwaring Student Center,43.81863051121770,-111.78272422423900,Student Center
43.8198143,-111.782516,BYU Bookstore,43.817981838762000,-111.78222889564300,College Bookstore
43.8198143,-111.782516,University Store,43.8186629626658,-111.78276103499000,College Bookstore
43.8198143,-111.782516,Enterprise CarShare,43.817889,-111.78084,Rental Car Location
43.8198143,-111.782516,The Crossroads,43.81864083448890,-111.78270253308400,College Cafeteria
43.8198143,-111.782516,MC Little Theater - Hyrum Manwaring Building,43.818168220491900,-111.78214577128100,Jazz Club
43.8198143,-111.782516,Tito's Tacos,43.81801766804190,-111.78209349187600,Taco Place
43.8198143,-111.782516,Taylor Quad,43.817680099578100,-111.78248226642600,College Quad
43.8198143,-111.782516,Spencer W. Kimball 292 Conference Room,43.81731755,-111.78177772,None
43.8198143,-111.782516,Online Advising,43.818028,-111.780469,Office
43.8198143,-111.782516,Rexburg YSA 38th Ward Church,43.818279,-111.782611,Church
43.8198143,-111.782516,BYU-Idaho Family History Computer Lab,43.819435119628900,-111.78250885009800,College Classroom
43.8198143,-111.782516,MC 142,43.818831,-111.782296,College Administrative Building
43.8198143,-111.782516,MC Icomm Office,43.818065,-111.782208,Tech Startup
43.8198143,-111.782516,Soapbox Agency,43.81805681221790,-111.78212018631500,Office
43.8198143,-111.782516,Grandpa's Southern BBQ,43.81819152832030,-111.78179931640600,BBQ Joint
43.8198143,-111.782516,BYUI Academic Discovery Center,43.818356002836600,-111.78335307888900,College Academic Building
43.8198143,-111.782516,MC Little Theatre 372A,43.818075,-111.782481,College Auditorium
43.8198143,-111.77919106666700,Spencer W. Kimball Bldg.,43.81730253733100,-111.78156374842600,College Administrative Building
43.8198143,-111.77919106666700,BYU-I Academic Office,43.817398,-111.781318,College Administrative Building
43.8198143,-111.77919106666700,MC Bowling Alley,43.81862474440500,-111.78273401448400,Bowling Alley
43.8198143,-111.77919106666700,Café Kimball,43.81690208829770,-111.78147912025500,College Cafeteria
43.8198143,-111.77919106666700,Executive Office,43.817456,-111.781586,College Administrative Building
43.8198143,-111.77919106666700,Financial Aid Office,43.81730270385740,-111.78152465820300,College Administrative Building
43.8198143,-111.77919106666700,Housing & Student Living Office,43.817158,-111.781503,College Administrative Building
43.8198143,-111.7725412,YSA 48th Ward,43.815875,-111.779718,Church
43.8198143,-111.7725412,MC Special Events Room,43.81814844973940,-111.78137183189400,Conference Room
43.8198143,-111.76921626666700,Avilla,43.81446721424260,-111.77586179142500,Residential Building (Apartment / Condo)
43.8198143,-111.76589133333300,Legacy Ridge,43.811968896218,-111.77721021774500,Residential Building (Apartment / Condo)
43.8198143,-111.76589133333300,Gordon B. Hinckley Bldg.,43.81591958627530,-111.77972191534700,College Academic Building
43.8198143,-111.75924146666700,Drooling,43.811875,-111.776792,Concert Hall
43.8174161,-111.80579053333300,Taylor Cadillac of Rexburg,43.808887207932800,-111.80369585752500,Auto Dealership
43.8174161,-111.80579053333300,Taylor Chevrolet,43.80874273729050,-111.80451980439800,Auto Dealership
43.8174161,-111.80579053333300,Sage Day Spa,43.80642570789350,-111.80458100628000,Spa
43.8174161,-111.80579053333300,Taylor Chevrolet Buick Cadillac,43.80882701542480,-111.80367140103000,Auto Dealership
43.8174161,-111.80579053333300,Anytime Fitness,43.80621,-111.80522,Gym / Fitness Center
43.8174161,-111.80579053333300,Madison County WIC,43.811888,-111.796543,Doctor's Office
43.8174161,-111.80579053333300,The Throne Room,43.81185231984850,-111.79645558163100,Rest Area
43.8174161,-111.80579053333300,SRV-IT Computer Repair Depot,43.80884268856870,-111.8032693862920,Tech Startup
43.8174161,-111.80579053333300,Wagon Wheel 29,43.81182,-111.796416,Residential Building (Apartment / Condo)
43.8174161,-111.80579053333300,Wagon Wheel Apartments,43.811839,-111.796499,Residential Building (Apartment / Condo)
43.8174161,-111.80579053333300,Hyde Park,43.810867487916800,-111.79575439862600,Residential Building (Apartment / Condo)
43.8174161,-111.80579053333300,Teton-Vu Drive in,43.810165,-111.803286,Movie Theater
43.8174161,-111.80246560000000,0500 Mechanics,43.81749,-111.79869,None
43.8174161,-111.80246560000000,The Towers,43.813169,-111.792727,Residential Building (Apartment / Condo)
43.8174161,-111.80246560000000,Brighton Towhomes,43.81385658188340,-111.7915906094590,Residential Building (Apartment / Condo)
43.8174161,-111.79914066666700,Derf Dungeon,43.814104,-111.790414,Spiritual Center
43.8174161,-111.79914066666700,Shel 9,43.814204,-111.790344,Karaoke Bar
43.8174161,-111.79914066666700,Shelbourne Apartments,43.81454060917590,-111.79039534290100,Residential Building (Apartment / Condo)
43.8174161,-111.79914066666700,Shel9,43.814261,-111.790338,Residential Building (Apartment / Condo)
43.8174161,-111.79581573333300,The Lions Den,43.8139379024506,-111.789536476135,None
43.8174161,-111.79581573333300,The Gates,43.81230890249440,-111.79470467172000,College Residence Hall
43.8174161,-111.7924908,Self Car Wash,43.81517617379050,-111.78729854584700,Car Wash
43.8174161,-111.7924908,BYU-Idaho Recycling Center,43.815036368205000,-111.78749799728400,Recycling Facility
43.8174161,-111.7924908,The Kitchen,43.814647,-111.788222,Restaurant
43.8174161,-111.7924908,Kappa Phi Oh 7,43.814744957446800,-111.7882121352660,Sorority House
43.8174161,-111.7924908,Nauvoo House,43.81453177555270,-111.789240946824,Residential Building (Apartment / Condo)
43.8174161,-111.7924908,Mountain Lofts,43.81503838212640,-111.79201079346700,Residential Building (Apartment / Condo)
43.8174161,-111.7924908,Northgate Apartments,43.81434261271470,-111.79438432524500,Residential Building (Apartment / Condo)
43.8174161,-111.7924908,Shake Out,43.81796314421310,-111.78692557882800,Burger Joint
43.8174161,-111.7924908,Southgate Apartments,43.81337632252800,-111.79506043157000,Residential Building (Apartment / Condo)
43.8174161,-111.7924908,Bountiful Place,43.814753825412300,-111.79394230807900,Residential Building (Apartment / Condo)
43.8174161,-111.7924908,Nauvoo Club House,43.815177381631300,-111.7889223164230,Dive Spot
43.8174161,-111.78916586666700,Walmart,43.837173381143500,-111.77605734788800,Big Box Store
43.8174161,-111.78916586666700,Biddulph Hall,43.81722614518200,-111.78501527381000,College Residence Hall
43.8174161,-111.78916586666700,crepe corner,43.8163948059082,-111.78475952148400,Breakfast Spot
43.8174161,-111.78916586666700,Mark Austin Auto Shop,43.815796,-111.784271,Automotive Shop
43.8174161,-111.78916586666700,Nauvoo Gym,43.81431208027250,-111.78820918526300,Gym
43.8174161,-111.78916586666700,Student Support Office,43.817142,-111.784494,Student Center
43.8174161,-111.78916586666700,Fleet Services & Vehicle Rentals,43.816261291503900,-111.78651428222700,Automotive Shop
43.8174161,-111.78916586666700,Cadaver Lab,43.815698129152000,-111.78310171027400,College Science Building
43.8174161,-111.78916586666700,Ricks 161,43.816497802734400,-111.78472900390600,College Classroom
43.8174161,-111.78584093333300,Ricks Gardens,43.81594606885910,-111.78202235820800,Garden
43.8174161,-111.78584093333300,Mark Austin Technical & Engineering Bldg,43.81611171199220,-111.78457522722700,College Academic Building
43.8174161,-111.78584093333300,Main Street Diamonds,43.826423,-111.78233200000000,Jewelry Store
43.8174161,-111.78584093333300,Science and Technology Center,43.814681,-111.784498,College Science Building
43.8174161,-111.78584093333300,John Taylor Bldg.,43.81684204414550,-111.78274183091100,College Academic Building
43.8174161,-111.78584093333300,Rigby 242,43.816991,-111.784339,College Administrative Building
43.8174161,-111.78584093333300,University Operations Bldg.,43.81605826360880,-111.78557753562900,General College & University
43.8174161,-111.782516,Ezra Taft Benson Building,43.81574085857530,-111.78309917450000,College Science Building
43.8174161,-111.782516,Garden View Café,43.815148622721700,-111.78081393241900,College Cafeteria
43.8174161,-111.782516,Thomas E. Ricks Bldg.,43.81487069974850,-111.780939397453,College Math Building
43.8174161,-111.782516,ricks 178,43.81520146108170,-111.78094039970600,College Classroom
43.8174161,-111.782516,Byui Free Parking,43.81277745014280,-111.7821609708400,University
43.8174161,-111.782516,Neuroscience Lab,43.8156916354791,-111.7830424725260,College Lab
43.8174161,-111.782516,Stores and Receiving,43.814624547958400,-111.78308844566300,Post Office
43.8174161,-111.77919106666700,Accounting/econ lab,43.814909,-111.78257882595100,College Lab
43.8174161,-111.7725412,BYU-I Apple Orchard,43.814091873569100,-111.78176879882800,Farmers Market
43.8174161,-111.7725412,Church of Jesus Christ of Latter-Day Saints Rexburg Temple,43.810899,-111.779059,Church
43.8174161,-111.76921626666700,Rexburg Idaho Temple,43.8106911763343,-111.77885417318500,Temple
43.8150179,-111.80579053333300,Expidition Firearms,43.806968560688400,-111.80582236199200,Other Great Outdoors
43.8150179,-111.80579053333300,Mesa Falls Apartments,43.807365,-111.800027,Residential Building (Apartment / Condo)
43.8150179,-111.80579053333300,North Fork Dental Care,43.80743490637160,-111.8049854718280,Dentist's Office
43.8150179,-111.79581573333300,Enterprise CarShare,43.812629,-111.78935,Rental Car Location
43.8150179,-111.79581573333300,The Church of Jesus Christ of Latter-day Saints,43.810748,-111.79144100000000,Church
43.8150179,-111.79581573333300,Rexburg Care And Rehab Center,43.81272407278910,-111.78978970788700,Medical Center
43.8150179,-111.79581573333300,The Ivy,43.81287276580410,-111.78819846228400,Residential Building (Apartment / Condo)
43.8150179,-111.78916586666700,BYUI Sports Fields,43.813001456600300,-111.78489703368700,Field
43.8150179,-111.78916586666700,Lulu Bella Botique,43.81203772735200,-111.7880609082850,Boutique
43.8150179,-111.78916586666700,BYU-Idaho Ropes Course,43.813500755124100,-111.78634928859000,Other Great Outdoors
43.8150179,-111.78916586666700,Center Square Apartments,43.81212513302750,-111.78751047961800,Residential Building (Apartment / Condo)
43.8150179,-111.78584093333300,U.S. Bank ATM,43.81412125,-111.7830887,ATM
43.8150179,-111.78584093333300,Sprint Store,43.814086000000000,-111.78313600000000,Mobile Phone Shop
43.8150179,-111.78584093333300,University Press,43.81378,-111.783111,Paper / Office Supplies Store
43.8150179,-111.78584093333300,Auxiliary Services Building,43.81412792161260,-111.78322584961900,College Administrative Building
43.8150179,-111.782516,BYU-Idaho Upper Soccer Fields,43.811157781556500,-111.78489022559500,Soccer Field
43.8150179,-111.782516,The Church of Jesus Christ of Latter-day Saints,43.81082524511600,-111.78137440800000,Church
43.8150179,-111.782516,Church,43.810789,-111.781258,Church
43.8126197,-111.80579053333300,Madison Dentistry,43.806350990109,-111.80342147010200,Dentist's Office
43.8126197,-111.79914066666700,University Village,43.808943641197400,-111.78846828114000,College Residence Hall
43.8126197,-111.79914066666700,The Church of Jesus Christ of Latter-day Saints,43.80932316314520,-111.78863575533700,Church
43.8126197,-111.79581573333300,4 Plex Field #3,43.81032095163580,-111.78601164196500,Recreation Center
43.8126197,-111.7924908,4 Plex field #1,43.81034920431310,-111.7841337231980,Soccer Field
